Servicenow TT,INC TT NO,Site ID,Priority,Area,Site Address,Category,Subcategory,Alarm Desc,Month,TT Issue Date,TT Close Date,Breached,Status,Spare Changed,Feedback,Breached_Flag,Spare_Flag,Area_Type,Is_Priority_Area,Month_Num,Priority_Num,IssueDate,Issue_Year,Issue_Month,Issue_Day,Issue_WeekDay
NOCINC0006036693,5065073,1017,S4,JAH,"SUKHAIBRIYAT,Sukhaibriyat MOI",Rectifier,Minor / Low DC / Fuse,:Low DC Voltage Radi,Apr,4/16/2026,4/16/2026,,close,NO," Access Issue Due to current situation/site is in MOI/   -There is an access issue at site During night time,  due to current situation , As site is located inside SUKHAIBRIYAT,Sukhaibriyat MOI Will send team in morning to check, same informed CL Mr Khalid, Presently As per KWT NOC there is no alarm",0,0,Standard,0,4,4,4/16/2026,2026,4,16,Thursday
NOCINC0006036697,5065082,5010,S4,JAH,"MUTLA, RESIDENTIAL 11, BLOCK-1",MEW,Major / Site Down,Rectifier Major Radio,Apr,4/16/2026,4/16/2026,,close,NO,MEW Power Failure - MEW power failure there. Our PRO Registered Complaint with MEW. Presently MEW power restored at site. Now alarm cleared.,0,0,Standard,0,4,4,4/16/2026,2026,4,16,Thursday
NOCINC0006036703 ,5065107,4191,S3,JAH,"JAHRA,NASEEM, BLOCK-3,Near Main Road, HOUSE-177",MEW,Major / Site Down,Rectifier Major Radio,Apr,4/17/2026,4/17/2026,,close,NO,MEW Power Failure - MEW power failure there. Our PRO Registered Complaint with MEW. Presently MEW power restored at site. Now alarm cleared.,0,0,Standard,0,4,3,4/17/2026,2026,4,17,Friday
NOCINC0006036711,5065227,5794,S4,JAH,Jahra - Block 4 - St 3 Lane 3 - Parcel 9123 - PACI NO 92037184,MEW,Major / Site Down,Rectifier Major Radio,Apr,4/17/2026,4/17/2026,,close,NO,MEW Power Failure - MEW power failure there. Our PRO Registered Complaint with MEW. Presently MEW power restored at site. Now alarm cleared.,0,0,Standard,0,4,4,4/17/2026,2026,4,17,Friday
NOCINC0006036719 ,5065268,5101,S4,JAH,"Al Mutla, Residential 8, Block-1, St-105",AC,Frequency / Load / Other,Low Temperature,Apr,4/17/2026,4/17/2026,,close,NO,AC Issue/Temperature adjusted-Team attended site and AC temperature adjusted. Now alarm clear ,0,0,Standard,0,4,4,4/17/2026,2026,4,17,Friday
NOCINC0006036723,5065291,129,,JAH,"SALMY,SALMY road side , Sharing with existing wataniya site 0606A",3rd Party,,Rectifier Major Radio,Apr,4/17/2026,4/17/2026,,close,NO,ooredoo-Its power sharing site with ooredoo. Now alarm alarm clear ,0,0,Standard,0,4,,4/17/2026,2026,4,17,Friday
NOCINC0006036729,5065316,371,,JAH,"MUTLAA,SOUTH MUTLA,Chineese NEW PROJECT Yard Compound, CGGC CO. CONTACT. 94072333",AC,High Temp 32C,High Temperature 32C,Apr,4/17/2026,4/17/2026,,close,YES,AC Issue-Team visited site and found AC 1 indoor blower faulty need to replaced. Alarm cleared.,0,1,Standard,0,4,,4/17/2026,2026,4,17,Friday
NOCINC0006036732,5065337,1914,S4,JAH,"AMGHARA, BLK 2,Industrial Area ,Inside the Company Compound.",MEW,Major / Site Down,Rectifier Major Radio,Apr,4/17/2026,4/17/2026,,close,NO,breaker tripped - Team visited site and found Zain main breaker tripped / reset. Now alarm cleared.,0,0,Standard,0,4,4,4/17/2026,2026,4,17,Friday
NOCINC0006036734,5065394,1902,S3,JAH,"JAHRA,AL-NASEEM,BLOCK-1 ,STREET-1,CO-OP 1",MEW,Major / Site Down,Rectifier Major Radio,Apr,4/17/2026,4/17/2026,,close,NO,MEW  Power Failure -Team visited site and found MEW power failure in the area. Our PRO has Register Complaint with MEW. Presently we Mobilized MDG at site while connecting MDG MEW power restored . Now alarm cleared.,0,0,Standard,0,4,3,4/17/2026,2026,4,17,Friday
NOCINC0006036733,5065393,5762,S4,JAH,Nasseem - Block 1 - Parcel 900010 - PACI NO 91492898,MEW,Major / Site Down,Rectifier Major Radio,Apr,4/17/2026,4/17/2026,,close,NO,MEW  Power Failure -Team visited site and found MEW power failure in the area. Our PRO has Register Complaint with MEW. Presently we Mobilized MDG at site while connecting MDG MEW power restored . Now alarm cleared.,0,0,Standard,0,4,4,4/17/2026,2026,4,17,Friday
NOCINC0006036738,5065458,4016,S4,JAH,"ABDALLY, BLOCK-3, NAZZAL RASHEED AL MOASAB STREET, PARCEL-2,Near to the Road.",MEW,Major / Site Down,Rectifier Major Radio,Apr,4/17/2026,4/17/2026,,close,NO,MEW Power Failure - MEW power failure in the area. Our PRO has Register Complaint with MEW.  We Mobilized MDG to site In-Between MEW power restored at site. Now alarm cleared.,0,0,Standard,0,4,4,4/17/2026,2026,4,17,Friday
NOCINC0006036739,5065147,1005,S1,JAH,"ABDALLY,Abdally Al-Quashianya Farm Area",Standby DG,DA on Load,DA on Load,Apr,4/17/2026,4/17/2026,,close,NO,"MEW Power Failure - MEW power failure in the area. Our PRO has Register Complaint with MEW. Stand by DG running at site, Presently MEW power restored at site. Now alarm cleared.",0,0,Standard,0,4,1,4/17/2026,2026,4,17,Friday
NOCINC0006036741,5065426,1575,S3,JAH,"JAHRA ,BLK 5,STREET-3, CO-OP",MEW,Major / Site Down,Rectifier Major Radio,Apr,4/17/2026,4/17/2026,,close,NO,MEW Power Failure - MEW power failure in the area. Our PRO has Register Complaint with MEW.  We Mobilized MDG to site In-Between MEW power restored at site. Now alarm cleared.,0,0,Standard,0,4,3,4/17/2026,2026,4,17,Friday
NOCINC0006036743,5065469,371,,JAH,"MUTLAA,SOUTH MUTLA,Chineese NEW PROJECT Yard Compound, CGGC CO. CONTACT. 94072333",AC,High Temp 40C,HT40,Apr,4/17/2026,4/17/2026,,close,YES,AC Isssue - our team visited site and found Samsung UNIT AC1 indoor blower faulty need to replaced. Now alarm cleared.,0,1,Standard,0,4,,4/17/2026,2026,4,17,Friday
NOCINC0006036745,5065475,1908,S3,JAH,"JAHRA, TAYMA,BLOCK-1 ,STREET-1 CO-OP 1",MEW,Major / Site Down,Major,Apr,4/17/2026,4/17/2026,,close,NO,MEW Power Failure - MEW power failure in the area. Our PRO has Register Complaint with MEW.  We Mobilized MDG to site In-Between MEW power restored at site. Now alarm cleared.,0,0,Standard,0,4,3,4/17/2026,2026,4,17,Friday
NOCINC0006036746,5065483,1613,S4,JAH,"DOHA,DOHA POWER STATION 2",AC,High Temp 32C,HT32,Apr,4/17/2026,4/17/2026,,close,NO,Self Cleared - As per KWT NOC there is no alarm active at site. Alarm self-cleared and stable. Please close TT,0,0,Standard,0,4,4,4/17/2026,2026,4,17,Friday
NOCINC0006036747,5065485,1030,S1,JAH,"SALMY,SALMY road 70 ,Near to 70 SALMY Road ,Viva Sharing the same Tower.",Standby DG,DA on Load,DA on Load,Apr,4/17/2026,4/18/2026,,close,NO,"MEW Power Failure - MEW power failure in the area. Our PRO has Register Complaint with MEW. Stand by DG running at site, Presently MEW power restored at site. Now alarm cleared.",0,0,Standard,0,4,1,4/17/2026,2026,4,17,Friday
NOCINC0006036749,5065562,4016,S4,JAH,"ABDALLY, BLOCK-3, NAZZAL RASHEED AL MOASAB STREET, PARCEL-2,Near to the Road.",MEW,Major / Site Down,Rectifier Major Radio,Apr,4/17/2026,4/17/2026,,close,NO,MEW Power Failure - MEW power failure there. Our PRO Registered Complaint with MEW. Presently MEW power restored at site. Now alarm cleared.,0,0,Standard,0,4,4,4/17/2026,2026,4,17,Friday
NOCINC0006036753,5065672,1902,S3,JAH,"JAHRA,AL-NASEEM,BLOCK-1 ,STREET-1,CO-OP 1",MEW,Major / Site Down,Rectifier Major Radio,Apr,4/18/2026,4/18/2026,,close,NO,MEW Power Failure - MEW power failure there. Our PRO Registered Complaint with MEW. Presently MEW power restored at site. Now alarm cleared.,0,0,Standard,0,4,3,4/18/2026,2026,4,18,Saturday
NOCINC0006036752 ,5065671,5762,S4,JAH,Nasseem - Block 1 - Parcel 900010 - PACI NO 91492898,MEW,Major / Site Down,Rectifier Major Radio,Apr,4/18/2026,4/18/2026,,close,NO,MEW Power Failure - MEW power failure there. Our PRO Registered Complaint with MEW. Presently MEW power restored at site. Now alarm cleared.,0,0,Standard,0,4,4,4/18/2026,2026,4,18,Saturday
NOCINC0006036754,5065674,4857,S2,JAH,"KABD MAIN ROAD,OPP CO.OP,Industrial Area.",Standby DG,DA on Load,DA on Load,Apr,4/18/2026,4/18/2026,,close,NO,"MEW Power Failure - MEW power failure in the area. Our PRO has Register Complaint with MEW. Stand by DG running at site, Presently MEW power restored at site. Now alarm cleared.",0,0,Standard,0,4,2,4/18/2026,2026,4,18,Saturday
NOCINC0006036755,5065616,1805,S4,JAH,"SULAIBIYA, Sulaibiya Agriculture Area,Inside the compound of Agriculture Department ,near to the Road.",MEW,Major / Site Down,Rectifier Major Radio,Apr,4/18/2026,4/18/2026,,close,NO,MEW Power Failure - MEW power failure there. Our PRO Registered Complaint with MEW. Presently MEW power restored at site. Now alarm cleared.,0,0,Standard,0,4,4,4/18/2026,2026,4,18,Saturday
NOCINC0006036758 ,5065744,129,,JAH,"SALMY,SALMY road side , Sharing with existing wataniya site 0606A",3rd Party,,Rectifier Major Radio,Apr,4/18/2026,4/18/2026,,close,NO,ooredoo-Its power sharing site with ooredoo. Now alarm alarm clear ,0,0,Standard,0,4,,4/18/2026,2026,4,18,Saturday
NOCINC0006036759,5065751,1097,S4,JAH,"YANKEE,YANKEE CAMP ,Outsde compound of the Camp.",3rd Party,,Rectifier Major Radio,Apr,4/18/2026,4/18/2026,,close,NO,"3rd Party-We are getting power from the Camp DG and their DG having some issue, now they rectified it. Alarm cleared. ",0,0,Standard,0,4,4,4/18/2026,2026,4,18,Saturday
NOCINC0006036763,5065733,4060,S4,JAH,"QULUMAT SHAYA,QULUMAT SHAYA, MOI",Standby DG,DA on Load,DA on Load + flapping,Apr,4/18/2026,4/18/2026,,close,NO,"MEW Power Failure - MEW power failure in the area. Our PRO has Register Complaint with MEW. Stand by DG running at site, Presently MEW power restored at site. Now alarm cleared.",0,0,Standard,0,4,4,4/18/2026,2026,4,18,Saturday
NOCINC0006036765,5065735,1079,S4,JAH,"QILMAT SABAH,QILMAT SABAH MOI",MEW,Major / Site Down,Rectifier Major Radio,Apr,4/18/2026,4/18/2026,,close,NO,MEW Power Failure - MEW power failure there. Our PRO Registered Complaint with MEW. Presently MEW power restored at site. Now alarm cleared.,0,0,Standard,0,4,4,4/18/2026,2026,4,18,Saturday
NOCINC0006036783 ,5065904,1120,S4,JAH,Abdally - Block 3 - Um Qasr Road - Parcel 6 - PACI NO 93099037 - Unit PACI NO17493438,MEW,Major / Site Down,Rectifier Major Radio,Apr,4/18/2026,,,close,NO,MEW Power Failure - MEW power failure in the area. Our PRO has Register Complaint with MEW.  We Mobilized MDG to site In-Between MEW power restored at site. Now alarm cleared.,0,0,Standard,0,4,4,4/18/2026,2026,4,18,Saturday
NOCINC0006036784 ,5065905,1025,S1,JAH,"ABDALLY,Abdally Road, Out Side The Farms ,Near to Viva 4 leg Tower.",Standby DG,DA on Load,DA on Load,Apr,4/18/2026,4/18/2026,,close,NO,"MEW Power Failure - MEW power failure in the area. Our PRO has Register Complaint with MEW. Stand by DG running at site, Presently MEW power restored at site. Now alarm cleared.",0,0,Standard,0,4,1,4/18/2026,2026,4,18,Saturday
NOCINC0006036786,5065907,816,,JAH,Kabd Farms-Block 8,DG,Major / Site Down,Rectifier Major Radio,Apr,4/18/2026,4/18/2026,,close,NO,"DG Issue -Our team visited site and found DG Stoped due to Voltage Fluctuating,team adjusted voltage .Now started DG. Now alarm cleared.",0,0,Standard,0,4,,4/18/2026,2026,4,18,Saturday
NOCINC0006036788,5065869,570,,JAH,"ABDALLY, BLOCK-3, PRIVATE FARM",AC,High Temp 40C,High Temperature 40C,Apr,4/18/2026,4/18/2026,,close,NO,AC Issue - Our team visited site and found AC 1 and AC3  temperature high and made it cool. Now alarm cleared.,0,0,Standard,0,4,,4/18/2026,2026,4,18,Saturday
NOCINC0006036792,5065923,302,,JAH,"JABER AL AHMAD, N2 BLOCK -6 ,Near the Round pot.",AC,High Temp 40C,High Temperature 40C,Apr,4/18/2026,4/18/2026,,close,YES,"AC Issue - Our team visited site and found RD60 UNIT AC1 GAS charged 1kg and ice removed. AC2 leakage repaired,Gas charged 2.5kg and Ice removed.Now both AC working well. Now alarm cleared",0,1,Standard,0,4,,4/18/2026,2026,4,18,Saturday
NOCINC0006036794,NO TT,920,S4,JAH,"SAAD AL-ABDALLA,BLOCK 8,Street-848 ,Near to the Viva GRD Tower.",AC,High Temp 32C,HT32,Apr,4/18/2026,4/18/2026,,close,NO,Duplicate TT,0,0,Standard,0,4,4,4/18/2026,2026,4,18,Saturday
NOCINC0006036796,NO TT,832,,JAH,"SULAIBIYA, SULAIBIYA FARMS ,Near to the Water treatment Plant.",DG,Major / Site Down,Major,Apr,4/18/2026,4/18/2026,,close,NO,"DG Issue - Our team visited site and found DG Stopped due to high temperature,Now team cleaned Radiator and restarted DG. Now alarm cleared.",0,0,Standard,0,4,,4/18/2026,2026,4,18,Saturday
NOCINC0006036797,5066007,347,,JAH,"South Mutlaa , opp to Block 2",AC,High Temp 32C,HT32,Apr,4/18/2026,4/18/2026,,close,YES,"AC issue  - Our team visited at site and found  AC 1 outdoor ice formed/ removed and gas charged 1.5 KG and leak not found,  AC 2 Outdoor compressor faulty need to replace . Now alarm clear ",0,1,Standard,0,4,,4/18/2026,2026,4,18,Saturday
NOCINC0006036798,5066012,920,S4,JAH,"SAAD AL-ABDALLA,BLOCK 8,Street-848 ,Near to the Viva GRD Tower.",AC,High Temp 32C,HT32,Apr,4/18/2026,4/18/2026,,close,NO,Self Cleared - As per KWT NOC there is no alarm active at site. Alarm self-cleared and stable. Please close TT,0,0,Standard,0,4,4,4/18/2026,2026,4,18,Saturday
NOCINC0006036800,5066014,816,,JAH,Kabd Farms-Block 8,DG,Major / Site Down,Rectifier Major Radio,Apr,4/18/2026,4/18/2026,,close,NO,DG issue  - Our team visited site and found DG stopped due to load issue / Load adjusted and started DG . Now alarm clear ,0,0,Standard,0,4,,4/18/2026,2026,4,18,Saturday
NOCINC0006036801,5065014,832,,JAH,"SULAIBIYA, SULAIBIYA FARMS ,Near to the Water treatment Plant.",AC,High Temp 32C,HT32,Apr,4/18/2026,4/19/2026,,close,YES,AC issue  - Our team visited at site and found AC 1 Compressor heat up made it cool and pin valve leak repaired gas charged 2 KG . Now alarm clear ,0,1,Standard,0,4,,4/18/2026,2026,4,18,Saturday
NOCINC0006036802,5065954,1090,S1,JAH,"SALMY,SALMY 1 AGR",Standby DG,DA on Load,DA on Load,Apr,4/18/2026,4/18/2026,,close,NO,"MEW Power Failure - MEW power failure in the area. Our PRO has Register Complaint with MEW. Stand by DG running at site, Presently MEW power restored at site. Now alarm cleared.",0,0,Standard,0,4,1,4/18/2026,2026,4,18,Saturday
NOCINC0006036803,5066017,1030,S1,JAH,"SALMY,SALMY road 70 ,Near to 70 SALMY Road ,Viva Sharing the same Tower.",Standby DG,DA on Load,DA on Load,Apr,4/18/2026,4/18/2026,,close,NO,"MEW Power Failure - MEW power failure in the area. Our PRO has Register Complaint with MEW. Stand by DG running at site, Presently MEW power restored at site. Now alarm cleared.",0,0,Standard,0,4,1,4/18/2026,2026,4,18,Saturday
NOCINC0006036809,5065977,1097,S4,JAH,"YANKEE,YANKEE CAMP ,Outsde compound of the Camp.",3rd Party,,Rectifier Major Radio,Apr,4/18/2026,4/18/2026,,close,NO,"3rd Party-We are getting power from the Camp DG and their DG having some issue, now they rectified it. Alarm cleared. ",0,0,Standard,0,4,4,4/18/2026,2026,4,18,Saturday
NOCINC0006036816,5066117,164,,JAH,"Jaber Al-Ahmad - Block 5 - St 528 - Parcel 900006 - PACI NO 95258695,  N1-COOP 2",Rectifier,Minor / Low DC / Fuse,Fuse Failure Radio,Apr,4/18/2026,4/18/2026,,close,NO,Self Cleared - As per KWT NOC there is no alarm active at site. Alarm self-cleared and stable. Please close TT,0,0,Standard,0,4,,4/18/2026,2026,4,18,Saturday
NOCINC0006036818,5066194,1030,S1,JAH,"SALMY,SALMY road 70 ,Near to 70 SALMY Road ,Viva Sharing the same Tower.",Standby DG,DA on Load,DA on Load,Apr,4/19/2026,4/19/2026,,close,NO,"MEW Power Failure - MEW power failure in the area. Our PRO has Register Complaint with MEW. Stand by DG running at site, Presently MEW power restored at site. Now alarm cleared.",0,0,Standard,0,4,1,4/19/2026,2026,4,19,Sunday
NOCINC0006036820,5065165,28,,JAH,"JAHRA,JAHRA MOC ,BLOCK-4 ,STREET-4.",MEW,Major / Site Down,Rectifier Major Radio,Apr,4/19/2026,4/19/2026,,close,NO,"Access Issue/Rectifier No. 2 DB breaker tripped-Our MDG team and power team visited site but couldn't get access during night time, As site is located inside Jahra MOC and MOC is closed, team couldn't find any security over there, Team waited over there, Presently team got access in morning and foun",0,0,Standard,0,4,,4/19/2026,2026,4,19,Sunday
NOCINC0006036821,5066181,1006,S1,JAH,"ABDALLY,Abdally Farm Area ,Viva & Ooreedo sharing the same Tower.",Standby DG,DA on Load,DA on Load,Apr,4/19/2026,4/19/2026,,close,NO,"MEW Power Failure - MEW power failure in the area. Our PRO has Register Complaint with MEW. Stand by DG running at site, Presently MEW power restored at site. Now alarm cleared.",0,0,Standard,0,4,1,4/19/2026,2026,4,19,Sunday
NOCINC0006036822,5066226,129,,JAH,"SALMY,SALMY road side , Sharing with existing wataniya site 0606A",3rd Party,,Rectifier Major Radio,Apr,4/19/2026,4/19/2026,,close,NO,ooredoo-Its power sharing site with ooredoo. Now alarm alarm clear ,0,0,Standard,0,4,,4/19/2026,2026,4,19,Sunday
NOCINC0006036823,5066235,1306,S4,JAH,"MUTLAA,MEW WATER STATION Compound",MEW,Major / Site Down,Rectifier Major Radio,Apr,4/19/2026,4/19/2026,,close,NO,"Access Issue/MEW Power restored - Our team visited site but couldn't get access, As security is not allowing to enter the site and asking for access pass, site is located in MUTLAA,MEW WATER STATION Compound.Presently MEW power restored. Now alarm cleared.",0,0,Standard,0,4,4,4/19/2026,2026,4,19,Sunday
NOCINC0006036840,5066371,920,,JAH,"SAAD AL-ABDALLA,BLOCK 8,Street-848 ,Near to the Viva GRD Tower.",DG,Major / Site Down,Rectifier Major Radio,Apr,4/19/2026,4/19/2026,,close,NO,DG Issue-Team visited site and found DG stopped due to high load/adjusted and started the DG. Alarm cleared. ,0,0,Standard,0,4,,4/19/2026,2026,4,19,Sunday
NOCINC0006036866,5066544,920,,JAH,"SAAD AL-ABDALLA,BLOCK 8,Street-848 ,Near to the Viva GRD Tower.",AC,High Temp 32C,High Temperature 32C,Apr,4/19/2026,4/19/2026,,close,NO,AC Issue - Our team visited site and found AC1 and AC2 compressor heat up and made it cool. Now both Ac working good. Now alarm cleared.,0,0,Standard,0,4,,4/19/2026,2026,4,19,Sunday
NOCINC0006036883,5065189,5978,S4,JAH,"TAIMA, BLOCK-9, ST-917, COOP",AC,High Temp 32C,HT32,Apr,4/19/2026,4/19/2026,,close,NO,Self Cleared - As per KWT NOC there is no alarm active at site. Alarm self-cleared and stable. Please close TT,0,0,Standard,0,4,4,4/19/2026,2026,4,19,Sunday
NOCINC0006036896,5066759,1030,S1,JAH,"SALMY,SALMY road 70 ,Near to 70 SALMY Road ,Viva Sharing the same Tower.",Standby DG,DA on Load,DA on Load,Apr,4/19/2026,4/20/2026,,close,NO,"MEW Power Failure - MEW power failure in the area. Our PRO has Register Complaint with MEW. Stand by DG running at site, Presently MEW power restored at site. Now alarm cleared.",0,0,Standard,0,4,1,4/19/2026,2026,4,19,Sunday
NOCINC0006036904,5066842,838,,JAH,"SULAIBIYA,Block 3,Temporary Site ,Near to the Viva Monopole Site.",3rd Party,,Rectifier Major Radio,Apr,4/19/2026,4/19/2026,,close,NO,"3rd Party DG connected/MDG disconnected - it power sharing site with ooredoo , their DG issue rectified it, Presently our team disconnected our MDG from site. Alarm cleared. ",0,0,Standard,0,4,,4/19/2026,2026,4,19,Sunday
NOCINC0006036930,5067108,1805,S4,JAH,"SULAIBIYA, Sulaibiya Agriculture Area,Inside the compound of Agriculture Department ,near to the Road.",MEW,Major / Site Down,:Rectifier Major Radio,Apr,4/20/2026,4/20/2026,,close,NO,MEW Power Failure due to Rain/MDG Connected -Team visited site and found MEW Power Failure in the area due to Rain. Our PRO has Register Complaint with MEW. Presently we mobilized and connected MDG at site. Alarm cleared. ,0,0,Standard,0,4,4,4/20/2026,2026,4,20,Monday
NOCINC0006036931,5067065,4879,S4,JAH,"KABD, BLK 5,Near to the Road.",Standby DG,DA on Load,DA on Load,Apr,4/20/2026,4/20/2026,,close,NO,"MEW Power Failure due to rain- MEW power failure in the area due to rain. Our PRO has Register Complaint with MEW. Stand by DG running at site, Presently MEW power restored at site. Now alarm cleared.",0,0,Standard,0,4,4,4/20/2026,2026,4,20,Monday
